623,5
624,5
625,4
626,4
627,4
628,4
629,4
630,41
631,41
632,1203
633,4
634,1203
635,5
636,3
637,3
638,1203
639,3
640,111
641,111
642,110
643,110
644,110
645,110
646,110
647,105
648,1203
649,7
650,7
651,35
652,46
653,1203
654,38
655,1203
656,6
657,6
658,50
659,47
660,5
661,27
662,26
663,27
664,27
665,26
666,30
667,30
668,29
669,7
670,39
671,34
672,5
673,5
674,39
675,5
676,5
677,1203
678,1203
679,1203
680,5
681,4
682,4
683,3
684,10
685,11
686,1203
687,42
688,1203
689,4
690,4
691,4
692,4
693,5
694,5
695,5
696,6
697,15
698,7
699,6
700,1203
701,1203
702,1203
703,1203
704,1203
705,1203
706,1203
707,1203
708,1203
709,20
710,1203
711,1203
712,6
1,1203
2,1203
3,1203
4,6
5,1203
6,6
7,1203
8,7
9,1203
10,39
11,4
12,4
13,3
14,3
15,3
16,4
17,3
1,1203
2,4
3,4
4,4
5,4
6,4
7,1203
8,22
9,109
10,108
11,108
12,109
13,106
14,1203
15,1203
16,1203
17,1203
18,1203
19,1203
20,1203
21,30
22,1203
23,10
24,92
25,1203
26,1
27,1203
28,1203
29,10
30,323
31,1203
32,92
33,1203
34,13
35,12
36,3
37,1203
38,1203
39,24
40,25
41,1203
42,3
43,3
44,3
45,1203
46,2
47,4
48,101
49,100
50,101
51,3
52,2
53,2
54,4
55,4
56,4
57,4
58,3
59,104
60,104
61,104
62,104
63,105
64,104
65,104
66,105
67,105
68,105
69,1203
70,107
71,105
72,104
73,104
74,104
75,105
76,106
77,107
78,105
79,105
80,105
81,105
82,105
83,104
84,105
85,104
86,104
87,105
88,104
89,104
90,104
91,104
92,105
93,105
94,104
95,105
96,1203
97,1203
98,1203
99,1203
100,1203
101,1203
102,1203
103,1203
104,1203
105,1203
106,1203
107,1203
108,1203
109,1203
110,1203
111,1203
112,1203
113,1203
114,1203
115,1203
116,1203
117,1203
118,1203
119,1203
120,1203
121,4
122,3
123,3
124,99
125,3
126,4
127,3
128,4
129,4
130,5
131,101
132,101
133,3
134,4
135,5
136,99
137,4
138,5
139,4
140,100
141,99
142,97
143,4
144,4
145,3
146,4
147,5
148,4
149,3
150,2
151,3
152,3
153,1203
154,3
155,7
156,5
157,1203
158,1203
159,11
160,6
161,3
162,1203
163,1203
164,1203
165,1203
166,1203
167,1203
168,1203
169,1203
170,1203
171,1203
172,6
173,4
174,1203
175,1203
176,1203
177,1203
178,5
179,1203
180,1203
181,1203
182,1203
183,1203
184,172
185,1203
186,91
187,96
188,98
189,95
190,93
191,94
192,1203
193,1203
194,1203
195,175
196,1203
197,1203
198,1203
199,97
200,97
201,98
202,97
203,1203
204,1203
205,1203
206,98
207,99
208,1203
209,1203
210,1203
211,1203
212,1203
213,1203
214,1203
215,1203
216,1203
217,1203
218,1203
219,1203
220,1203
221,1203
222,1203
223,88
224,87
225,87
226,88
227,91
228,89
229,94
230,95
231,92
232,98
233,101
234,5
235,1203
236,1203
237,1203
238,1203
239,1203
240,3
241,1203
242,1203
243,1203
244,1203
245,1203
246,1203
247,15
248,92
249,11
250,1203
251,1203
252,1203
253,1203
254,1203
255,1203
256,1203
257,1203
258,41
259,6
260,99
261,102
262,7
263,101
264,99
265,100
266,1203
267,1203
268,1203
269,100
270,105
271,1203
272,1203
273,4
274,1203
275,1203
276,1203
277,1203
278,28
279,1203
280,1203
281,97
282,96
283,97
284,99
285,99
286,97
287,98
288,98
289,99
290,99
291,33
292,1203
293,34
294,100
295,1203
296,1203
297,1203
298,1203
299,33
300,33
301,101
302,32
303,33
304,32
305,102
306,1203
307,1203
308,32
309,32
310,31
311,102
312,102
313,95
314,92
315,38
316,34
317,3
318,6
319,1203
320,1203
321,1203
322,7
323,9
324,3
325,1203
326,1203
327,1203
328,1203
329,1203
330,1203
331,1203
332,3
333,8
334,1203
335,1203
336,1203
337,1203
338,1203
339,1203
340,1203
341,1203
342,1203
343,1203
344,1203
345,1203
346,1203
347,1203
348,1203
349,1203
350,1203
351,1203
352,1203
353,1203
354,1203
355,1203
356,38
357,1203
358,36
359,40
360,1203
361,1203
362,31
363,38
364,5
365,8
366,1203
367,1203
368,1203
369,1203
370,41
371,39
372,1203
373,1203
374,1203
375,1203
376,103
377,93
378,1203
379,1203
380,1203
381,1203
382,98
383,93
384,92
385,100
386,100
387,100
388,100
389,101
390,101
391,101
392,100
393,100
394,101
395,101
396,102
397,102
398,101
399,102
400,101
401,102
402,101
403,101
404,101
405,101
406,100
407,103
408,101
409,1203
410,99
411,100
412,99
413,99
414,100
415,100
416,100
417,99
418,99
419,99
420,99
421,99
422,100
423,101
424,92
425,102
426,100
427,102
428,101
429,104
430,104
431,103
432,102
433,96
434,102
435,94
436,96
437,95
438,103
439,103
440,102
441,95
442,95
443,94
444,103
445,102
446,103
447,94
448,95
449,94
450,95
451,95
452,102
453,104
454,99
455,95
456,103
457,98
458,99
459,97
460,103
461,103
462,103
463,104
464,104
465,103
466,103
467,100
468,97
469,96
470,95
471,103
472,104
473,101
474,103
475,103
476,103
477,103
478,104
479,103
480,103
481,103
482,103
483,100
484,95
485,98
486,99
487,102
488,102
489,102
490,103
491,103
492,103
493,103
494,95
495,103
496,103
497,103
498,103
499,103
500,103
501,95
502,101
503,101
504,102
505,102
506,102
507,102
508,102
509,101
510,102
511,103
512,102
513,94
514,102
515,93
516,93
517,93
518,102
519,102
520,95
521,102
522,103
523,102
524,102
525,102
526,102
527,102
528,102
529,102
530,102
531,102
532,102
533,103
534,103
535,103
536,103
537,103
538,102
539,102
540,102
541,102
542,103
543,103
544,102
545,102
546,103
547,102
548,103
549,102
550,102
551,102
552,102
553,102
554,102
555,102
556,102
557,103
558,103
559,96
560,103
561,97
562,103
563,103
564,103
565,103
566,103
567,96
568,97
569,95
570,95
571,95
572,95
573,96
574,95
575,96
576,96
577,95
578,95
579,96
580,96
581,95
582,95
583,95
584,95
585,96
586,95
587,96
588,96
589,96
590,95
591,95
592,95
593,96
594,96
595,96
596,96
597,95
598,95
599,96
600,96
601,98
602,98
603,96
604,95
605,97
606,97
607,97
608,95
609,97
610,98
611,99
612,98
613,103
614,97
615,96
616,97
617,96
618,96
619,100
620,96
621,95
622,95
623,95
624,95
625,95
626,96
627,95
628,96
629,96
630,95
631,95
632,95
633,96
634,95
635,95
636,95
637,96
638,96
639,96
640,96
641,96
642,96
643,95
644,96
645,96
646,96
647,97
648,96
649,96
650,96
651,95
652,95
653,95
654,95
655,95
656,95
657,95
658,95
659,95
660,96
661,95
662,96
663,96
664,95
665,94
666,96
667,101
668,101
669,102
670,101
671,97
672,96
673,96
674,1203
675,100
676,40
677,39
678,38
679,4
680,1203
681,6
682,1203
683,1203
684,1203
685,1203
686,1203
687,1203
688,1203
689,7
690,105
691,1203
692,24
693,112
694,14
695,110
696,13
697,12
698,10
699,10
700,8
701,6
702,6
703,4
704,4
705,5
706,11
707,9
708,1203
709,1203
710,1203
711,1203
712,1203
713,1203
714,1203
715,15
716,33
717,15
718,14
719,32
720,32
721,7
722,1203
723,1203
724,33
725,32
726,31
727,33
728,36
729,35
730,35
731,33
732,36
733,33
734,4
735,1203
736,243
737,1203
738,1203
739,1203
740,1203
741,2
742,7
743,8
744,3
745,1203
746,1203
747,1203
748,1203
749,1203
750,1203
751,1203
752,1203
753,1203
754,1203
755,1203
756,1203
757,1203
758,1203
759,1203
760,7
761,3
762,24
763,37
764,1203
765,1203
766,1203
767,26
768,35
769,35
770,47
771,55
772,53
773,54
774,55
775,57
776,65
777,111
778,114
779,117
780,111
781,116
782,115
783,116
784,115
785,114
786,114
787,114
788,109
789,108
790,114
791,113
792,112
793,112
794,112
795,112
796,112
797,112
798,112
799,112
800,112
801,112
802,112
803,111
804,112
805,112
806,112
807,104
808,45
809,41
810,36
811,34
812,25
813,22
814,24
815,26
816,27
817,1203
818,36
819,37
820,30
821,20
822,21
823,26
824,1203
825,23
826,21
827,1203
828,1203
829,1203
830,21
831,1203
832,1203
833,1203
834,21
835,23
836,24
837,20
838,24
839,20
840,19
841,20
842,20
843,20
844,22
845,31
846,20
847,19
848,20
849,19
850,20
851,19
852,19
853,20
854,22
855,1203
856,19
857,20
858,19
859,1203
860,28
861,25
862,30
863,31
864,20
865,20
866,21
867,19
868,20
869,1203
870,1203
871,20
872,1203
873,21
874,21
875,21
876,20
877,20
878,20
879,24
880,23
881,20
882,20
883,19
884,20
885,21
886,20
887,22
888,22
889,23
890,21
891,22
892,20
893,21
894,19
895,26
896,25
897,25
898,24
899,25
900,25
901,25
902,24
903,25
904,31
905,25
906,31
907,24
908,31
909,25
910,25
911,24
912,24
913,24
914,24
915,24
916,24
917,25
918,24
919,24
920,1203
921,31
922,1203
923,1203
924,1203
925,1203
926,3
927,1203
928,27
929,1203
930,21
931,1203
932,1203
933,1203
934,1203
935,1203
936,1203
937,1203
938,1203
939,1203
940,26
941,1203
942,35
943,1203
944,1203
945,1203
946,1203
947,1203
948,31
949,31
950,25
951,1203
952,26
953,27
954,30
955,28
956,1203
957,1203
958,1203
959,29
960,25
961,25
962,1203
963,1203
964,1203
965,1203
966,37
967,1203
968,27
969,1203
970,1203
971,1203
972,1203
973,1203
974,28
975,36
976,1203
977,37
978,36
979,39
980,1203
981,1203
982,1203
983,1203
984,1204
985,1203
986,1203
987,38
988,45
989,110
990,144
991,1203
992,47
993,52
994,42
995,36
996,30
997,51
998,25
999,20
1000,1203
1001,310
1002,10
1003,26
1004,22
1005,20
1006,22
1007,1203
1008,143
1009,259
1010,259
1011,260
1012,260
1013,259
1014,259
1015,259
1016,259
1017,260
1018,260
1019,259
1020,259
1021,259
1022,259
1023,260
1024,260
1025,261
1026,261
1027,262
1028,278
1029,276
1030,263
1031,260
1032,261
1033,260
1034,262
1035,262
1036,262
1037,261
1038,261
1039,263
1040,262
1041,278
1042,261
1043,260
1044,259
1045,259
1046,259
1047,260
1048,260
1049,260
1050,260
1051,261
1052,261
1053,260
1054,259
1055,260
1056,259
1057,260
1058,259
1059,260
1060,259
1061,261
1062,260
1063,259
1064,259
1065,259
1066,259
1067,259
1068,261
1069,261
1070,262
1071,261
1072,260
1073,261
1074,262
1075,261
1076,260
1077,260
1078,260
1079,261
1080,262
1081,1203
1082,1203
1083,261
1084,261
1085,261
1086,262
1087,1203
1088,1203
1089,1203
1090,259
1091,261
1092,260
1093,1204
1094,1204
1095,261
1096,260
1097,1203
1098,1203
1099,266
1100,1203
1101,1204
1102,261
1103,261
1104,264
1105,260
1106,259
1107,260
1108,277
1109,259
1110,262
1111,260
1112,262
1113,261
1114,260
1115,261
1116,261
1117,263
1118,262
1119,1203
1120,264
1121,1204
1122,1204
1123,1204
1124,1203
1125,1203
1126,1204
1127,1204
1128,1204
1129,1203
1130,1204
1131,1204
1132,1204
1133,1204
1134,1204
1135,262
1136,263
1137,261
1138,260
1139,260
1140,261
1141,260
1142,259
1143,259
1144,259
1145,260
1146,259
1147,260
1148,260
1149,260
1150,260
1151,261
1152,259
1153,259
1154,260
1155,261
1156,260
1157,1204
1158,261
1159,261
1160,261
1161,260
1162,261
1163,260
1164,261
1165,261
1166,1204
1167,277
1168,260
1169,260
1170,260
1171,259
1172,260
1173,263
1174,277
1175,277
1176,277
1177,277
1178,303
1179,303
1180,305
1181,263
1182,260
1183,263
1184,261
1185,1204
1186,1204
1187,1204
1188,263
1189,262
1190,262
1191,264
1192,1204
1193,263
1194,264
1195,264
1196,264
1197,1204
1198,263
1199,261
1200,264
1201,263
1202,263
1203,262
1204,264
1205,1204
1206,1204
1207,259
1208,1204
1209,1204
1210,1204
1211,1204
1212,259
1213,259
1214,259
1215,259
1216,259
1217,1204
1218,260
1219,259
1220,259
1221,259
1222,259
1223,259
1224,259
1225,258
1226,258
1227,258
1228,259
1229,259
1230,259
1231,259
1232,259
1233,259
1234,259
1235,259
1236,259
1237,259
1238,259
1239,259
1240,259
1241,259
1242,259
1243,259
1244,259
1245,260
1246,260
1247,262
1248,266
1249,1204
1250,262
1251,260
1252,278
1253,260
1254,1204
1255,1204
1256,1204
1257,1204
1258,266
1259,265
1260,261
1261,260
1262,262
1263,1204
1264,263
1265,279
1266,1204
1267,263
1268,261
1269,261
1270,262
1271,264
1272,260
1273,259
1274,261
1275,1204
1276,1204
1277,263
1278,260
1279,260
1280,263
1281,262
1282,262
1283,261
1284,260
1285,260
1286,260
1287,260
1288,277
1289,261
1290,260
1291,260
1292,260
1293,260
1294,259
1295,260
1296,259
1297,260
1298,260
1299,260
1300,276
1301,261
1302,260
1303,260
1304,259
1305,259
1306,259
1307,259
1308,259
1309,259
1310,259
1311,259
1312,259
1313,259
1314,258
1315,259
1316,259
1317,259
1318,259
1319,251
1320,47
1321,42
1322,43
1323,9
1324,1204
1325,1204
1326,41
1327,47
1328,8
1329,4
1330,1204
1331,40
1332,47
1333,42
1334,42
1335,42
1336,47
1337,44
1338,50
1339,41
1340,42
1341,38
1342,33
1343,33
1344,34
1345,39
1346,31
1347,31
1348,31
1349,33
1350,44
1351,229
1352,40
1353,36
1354,36
1355,1204
1356,44
1357,44
1358,1204
1359,1204
1360,1204
1361,1204
1362,1204
1363,1204
1364,1204
1365,1204
1366,1204
1367,1204
1368,1204
1369,1204
1370,1204
1371,1204
1372,1204
1373,1204
1374,1204
1375,1204
1376,186
1377,298
1378,1204
1379,1204
1380,1204
1381,1204
1382,1204
1383,1204
1384,1204
1385,105
1386,1204
1387,106
1388,104
1389,2
1390,1204
1391,105
1392,2
1393,525
1394,527
1395,1204
1396,1204
1397,1204
1398,6
1399,2
1400,1204
1401,1204
1402,1204
1403,1204
1404,1204
1405,1204
1406,1204
1407,1204
1408,1204
1409,1204
1410,1204
1411,1204
1412,1204
1413,1204
1414,1204
1415,1204
1416,1204
1417,1204
1418,1204
1419,1204
1420,1204
1421,1204
1422,1204
1423,1204
1424,1204
1425,1204
1426,1204
1427,1204
1428,1204
1429,1204
1430,1204
1431,1204
1432,1204
1433,1204
1434,1204
1435,4
1436,1204
1437,1204
1438,1204
1439,1204
1440,1204
1441,1204
1442,1204
1443,1204
1444,1204
1445,38
1446,38
1447,1204
1448,1204
1449,1204
1450,1204
1451,1204
1452,1204
1453,37
1454,1204
1455,36
1456,38
1457,36
1458,36
1459,36
1460,36
1461,36
1462,37
1463,36
1464,35
1465,37
1466,1204
1467,1204
1468,1204
1469,1204
1470,1204
1471,1204
1472,36
1473,37
1474,37
1475,37
1476,40
1477,40
1478,35
1479,36
1480,37
1481,37
1482,36
1483,37
1484,37
1485,38
1486,1204
1487,1204
1488,1204
1489,1204
1490,1204
1491,1204
1492,1204
1493,1204
1494,1204
1495,1204
1496,1204
1497,1204
1498,36
1499,37
1500,37
1501,37
1502,35
1503,1204
1504,36
1505,1204
1506,1204
1507,37
1508,50
1509,41
1510,37
1511,37
1512,38
1513,1204
1514,1203
1515,1203
1516,1204
1517,1204
1518,1203
1519,37
1520,1204
1521,1204
1522,38
1523,1204
1524,38
1525,37
1526,1203
1527,1204
1528,1204
1529,1203
1530,1203
1531,1204
1532,1203
1533,35
1534,1204
1535,1204
1536,33
1537,32
1538,32
1539,33
1540,36
1541,35
1542,34
1543,35
1544,36
1545,34
1546,33
1547,37
1548,35
1549,34
1550,34
1551,33
1552,33
1553,33
1554,31
1555,634
1556,33
1557,35
1558,32
1559,34
1560,37
1561,260
1562,48
1563,1204
1564,1203
1565,1204
1566,1204
1567,1204
1568,1203
1569,556
1570,1204
1571,1204
1572,1204
1573,1204
1574,1203
1575,1203
1576,1204
1577,1204
1578,1203
1579,1204
1580,1204
1581,1203
1582,1204
1583,100
1584,97
1585,97
1586,1203
1587,1203
1588,104
1589,102
1590,96
1591,96
1592,105
1593,1203
1594,50
1595,50
1596,52
1597,1203
1598,59
1599,57
1600,55
1601,54
1602,51
1603,51
1604,49
1605,1203
1606,561
1607,1203
1608,1204
1609,1203
1610,1203
1611,1203
1612,1203
1613,1203
1614,1204
1615,1203
1616,99
1617,100
1618,1203
1619,1204
1620,1204
1621,1204
1622,1203
1623,1204
1624,1203
1625,1204
1626,1203
1627,1203
1628,1203
1629,1203
1630,1203
1631,1203
1632,97
1633,1203
1634,3
1635,1203
1636,1203
1637,1203
1638,1203
1639,1203
1640,10
1641,1203
1642,130
1643,131
1644,1203
1645,1203
1646,1203
1647,1203
1648,1203
1649,1203
1650,1203
1651,1203
1652,1203
1653,1203
1654,1203
1655,1203
1656,1203
1657,1203
1658,1203
1659,1203
1660,1203
1661,1203
1662,1203
1663,1203
1664,1203
1665,1203
1666,1203
1667,1203
1668,5
1669,1203
1670,1203
1671,1203
1672,1203
1673,1203
1674,1203
1675,1203
1676,1203
1677,1203
1678,1203
1679,1203
1680,1203
1681,1203
1682,1203
1683,1203
1684,1203
1685,1203
1686,1203
1687,1203
1688,1203
1689,1203
1690,1203
1691,1203
1692,1203
1693,1203
1694,1203
1695,1203
1696,1203
1697,1203
1698,1203
1699,1203
1700,1203
1701,1203
1702,1203
1703,1203
1704,1203
1705,1203
1706,1203
1707,1203
1708,1203
1709,1203
1710,1203
1711,1203
1712,1203
1713,1203
1714,1203
1715,1203
1716,1203
1717,1203
1718,1203
1719,1203
1720,1203
1721,1203
1722,1203
